,show_name,network,genre,time_slot,program_start_time,program_duration,show_premier,show_repeat,rating
3829,SING YOUR SOCKS OFF,DKN,Other,2015-12-07 20:00:00,2015-12-07 20:00:00,7200,0,0,0.042500384976249035
3830,SING YOUR SOCKS OFF,DKN,Other,2015-12-08 20:00:00,2015-12-08 20:00:00,3600,0,0,0.04688359859178655
3831,SING YOUR SOCKS OFF,DKN,Other,2015-12-14 20:00:00,2015-12-14 20:00:00,7200,0,0,0.047276715628474214
3832,SING YOUR SOCKS OFF,DKN,Other,2015-12-15 20:00:00,2015-12-15 20:00:00,3600,0,1,0.031112937893743895
3833,SING YOUR SOCKS OFF,DKN,Other,2015-12-15 21:00:00,2015-12-15 21:00:00,7200,0,0,0.03804953587912273
3834,SING YOUR SOCKS OFF,DKN,Other,2016-02-29 20:00:00,2016-02-29 20:00:00,7200,1,0,0.04581119371357343
3835,SING YOUR SOCKS OFF,DKN,Other,2016-03-01 20:00:00,2016-03-01 20:00:00,7200,1,0,0.044711498804029234
3836,SING YOUR SOCKS OFF,DKN,Other,2016-03-06 19:00:00,2016-03-06 19:00:00,7200,0,1,0.01352899802075262
3837,SING YOUR SOCKS OFF,DKN,Other,2016-03-07 20:00:00,2016-03-07 20:00:00,7260,0,0,0.04212988692807165
3838,SING YOUR SOCKS OFF,DKN,Other,2016-03-08 20:00:00,2016-03-08 20:00:00,7200,0,0,0.04742652353198802
3839,SING YOUR SOCKS OFF,DKN,Other,2016-03-09 20:00:00,2016-03-09 20:00:00,7200,0,1,0.029731998517670045
3840,SING YOUR SOCKS OFF,DKN,Other,2016-03-14 20:00:00,2016-03-14 20:00:00,7260,0,0,0.03737404453504983
3841,SING YOUR SOCKS OFF,DKN,Other,2016-03-15 20:00:00,2016-03-15 20:00:00,7200,0,0,0.04032476391368797
3842,SING YOUR SOCKS OFF,DKN,Other,2016-03-21 20:00:00,2016-03-21 20:00:00,7260,0,0,0.03627615492965198
3843,SING YOUR SOCKS OFF,DKN,Other,2016-03-22 20:00:00,2016-03-22 20:00:00,3600,0,0,0.03876303811946232
3844,SING YOUR SOCKS OFF,DKN,Other,2016-03-28 20:00:00,2016-03-28 20:00:00,7260,0,0,0.039017825854072916
3845,SING YOUR SOCKS OFF,DKN,Other,2016-03-29 20:00:00,2016-03-29 20:00:00,3600,0,0,0.04038134662938382
3846,SING YOUR SOCKS OFF,DKN,Other,2016-04-04 20:00:00,2016-04-04 20:00:00,7260,0,0,0.03512746598144637
3847,SING YOUR SOCKS OFF,DKN,Other,2016-04-05 20:00:00,2016-04-05 20:00:00,3600,0,1,0.02467348647373917
3848,SING YOUR SOCKS OFF,DKN,Other,2016-04-11 20:00:00,2016-04-11 20:00:00,7260,0,0,0.03716011074820075
3849,SING YOUR SOCKS OFF,DKN,Other,2016-04-12 20:00:00,2016-04-12 20:00:00,7200,0,0,0.03752291769699828
3850,SING YOUR SOCKS OFF,DKN,Other,2016-04-13 20:00:00,2016-04-13 20:00:00,3600,0,0,0.029424327493851706
3851,SING YOUR SOCKS OFF,DKN,Other,2016-04-18 20:00:00,2016-04-18 20:00:00,7260,0,0,0.037332817161950665
3852,SING YOUR SOCKS OFF,DKN,Other,2016-04-19 20:00:00,2016-04-19 20:00:00,3600,0,0,0.034624145302024734
3853,SING YOUR SOCKS OFF,DKN,Other,2016-04-25 20:00:00,2016-04-25 20:00:00,7260,0,0,0.03358819345909378
3854,SING YOUR SOCKS OFF,DKN,Other,2016-04-26 20:00:00,2016-04-26 20:00:00,3600,0,0,0.033527470269177635
3855,SING YOUR SOCKS OFF,DKN,Other,2016-05-02 20:00:00,2016-05-02 20:00:00,7260,0,0,0.03387215395015596
3856,SING YOUR SOCKS OFF,DKN,Other,2016-05-03 20:00:00,2016-05-03 20:00:00,3600,0,0,0.02635331243472695
3857,SING YOUR SOCKS OFF,DKN,Other,2016-05-09 20:00:00,2016-05-09 20:00:00,7260,0,0,0.035349796814438415
3858,SING YOUR SOCKS OFF,DKN,Other,2016-05-10 20:00:00,2016-05-10 20:00:00,3600,0,0,0.031416825219822794
3859,SING YOUR SOCKS OFF,DKN,Other,2016-05-16 20:00:00,2016-05-16 20:00:00,7260,0,0,0.028860758594325776
3860,SING YOUR SOCKS OFF,DKN,Other,2016-05-17 20:00:00,2016-05-17 20:00:00,3600,0,0,0.02956416083279992
3861,SING YOUR SOCKS OFF,DKN,Other,2016-05-23 20:00:00,2016-05-23 20:00:00,7260,0,0,0.03074735512716603
3862,SING YOUR SOCKS OFF,DKN,Other,2016-05-24 20:00:00,2016-05-24 20:00:00,3600,0,1,0.02460351473907624
3863,SING YOUR SOCKS OFF,DKN,Other,2016-05-24 21:00:00,2016-05-24 21:00:00,7200,0,0,0.03389423285213758
3864,SING YOUR SOCKS OFF,DKN,Other,2016-08-21 22:30:00,2016-08-21 22:30:00,1800,0,0,0.03483526934609035
3865,SING YOUR SOCKS OFF,DKN,Other,2016-09-19 20:00:00,2016-09-19 20:00:00,7200,1,0,0.037314363302615436
3866,SING YOUR SOCKS OFF,DKN,Other,2016-09-20 20:00:00,2016-09-20 20:00:00,7200,1,0,0.038712813339079125
3867,SING YOUR SOCKS OFF,DKN,Other,2016-09-24 20:00:00,2016-09-24 20:00:00,7200,0,1,0.009968704519839559
3868,SING YOUR SOCKS OFF,DKN,Other,2016-09-26 20:00:00,2016-09-26 20:00:00,3600,0,0,0.03699031756555176
3869,SING YOUR SOCKS OFF,DKN,Other,2016-09-27 20:00:00,2016-09-27 20:00:00,7200,0,0,0.0372736097142573
3870,SING YOUR SOCKS OFF,DKN,Other,2016-10-03 20:00:00,2016-10-03 20:00:00,7200,0,0,0.0378861808681672
3871,SING YOUR SOCKS OFF,DKN,Other,2016-10-04 20:00:00,2016-10-04 20:00:00,3600,0,1,0.026532074253323167
3872,SING YOUR SOCKS OFF,DKN,Other,2016-10-10 20:00:00,2016-10-10 20:00:00,7260,0,0,0.03655761925008637
3873,SING YOUR SOCKS OFF,DKN,Other,2016-10-11 20:00:00,2016-10-11 20:00:00,3600,0,0,0.03930935033314549
3874,SING YOUR SOCKS OFF,DKN,Other,2016-10-17 20:00:00,2016-10-17 20:00:00,7260,0,0,0.037737784733852066
3875,SING YOUR SOCKS OFF,DKN,Other,2016-10-18 20:00:00,2016-10-18 20:00:00,3600,0,0,0.03666808524215202
3876,SING YOUR SOCKS OFF,DKN,Other,2016-10-24 20:00:00,2016-10-24 20:00:00,7260,0,0,0.039628558268065335
3877,SING YOUR SOCKS OFF,DKN,Other,2016-10-25 20:00:00,2016-10-25 20:00:00,3600,0,0,0.02838641034905692
3878,SING YOUR SOCKS OFF,DKN,Other,2016-10-31 20:00:00,2016-10-31 20:00:00,7260,0,0,0.034548121487356746
3879,SING YOUR SOCKS OFF,DKN,Other,2016-11-01 20:00:00,2016-11-01 20:00:00,3600,0,1,0.02161423045049226
3880,SING YOUR SOCKS OFF,DKN,Other,2016-11-07 20:00:00,2016-11-07 20:00:00,7200,0,0,0.03568621245069115
3881,SING YOUR SOCKS OFF,DKN,Other,2016-11-14 20:00:00,2016-11-14 20:00:00,7260,0,0,0.032899598980824916
3882,SING YOUR SOCKS OFF,DKN,Other,2016-11-15 20:00:00,2016-11-15 20:00:00,3600,0,0,0.029405704163489907
3883,SING YOUR SOCKS OFF,DKN,Other,2016-11-21 20:00:00,2016-11-21 20:00:00,7260,0,0,0.032938965473464935
3884,SING YOUR SOCKS OFF,DKN,Other,2016-11-22 20:00:00,2016-11-22 20:00:00,3600,0,0,0.02793189488513939
3885,SING YOUR SOCKS OFF,DKN,Other,2016-11-28 20:00:00,2016-11-28 20:00:00,7260,0,0,0.031528042677579665
3886,SING YOUR SOCKS OFF,DKN,Other,2016-11-29 20:00:00,2016-11-29 20:00:00,3600,0,0,0.03632301811582194
3887,SING YOUR SOCKS OFF,DKN,Other,2016-12-05 20:00:00,2016-12-05 20:00:00,7260,0,0,0.03208385125336727
3888,SING YOUR SOCKS OFF,DKN,Other,2016-12-06 20:00:00,2016-12-06 20:00:00,3600,0,0,0.0367167007657374
3889,SING YOUR SOCKS OFF,DKN,Other,2016-12-10 20:00:00,2016-12-10 20:00:00,7200,0,1,0.00706287153180628
3890,SING YOUR SOCKS OFF,DKN,Other,2016-12-12 20:00:00,2016-12-12 20:00:00,7260,0,0,0.0390862352792595
3891,SING YOUR SOCKS OFF,DKN,Other,2016-12-13 20:00:00,2016-12-13 20:00:00,3600,0,1,0.02721829469287633
3892,SING YOUR SOCKS OFF,DKN,Other,2016-12-13 21:00:00,2016-12-13 21:00:00,7200,0,0,0.037021584380283086
3893,IN THE TANK,DKN,Other,2017-01-02 20:00:00,2017-01-02 20:00:00,7200,1,0,0.015757385487453174
3894,IN THE TANK,DKN,Other,2017-01-09 20:00:00,2017-01-09 20:00:00,7200,0,0,0.012319217978254384
3895,IN THE TANK,DKN,Other,2017-01-16 20:00:00,2017-01-16 20:00:00,7200,0,0,0.013071556344681271
3896,IN THE TANK,DKN,Other,2017-01-23 20:00:00,2017-01-23 20:00:00,7200,0,0,0.013718225229555474
3897,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-01 20:00:00,2015-09-01 20:00:00,7260,0,0,0.035550755100103214
3898,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-02 20:00:00,2015-09-02 20:00:00,3600,0,0,0.031311331401812484
3899,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-04 20:00:00,2015-09-04 20:00:00,7200,0,1,0.012176651896708551
3900,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-08 20:00:00,2015-09-08 20:00:00,7260,0,0,0.03582958739830211
3901,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-09 20:00:00,2015-09-09 20:00:00,3600,0,0,0.030590482633157032
3902,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-15 20:00:00,2015-09-15 20:00:00,7260,0,0,0.034953740070769845
3903,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2015-09-16 21:00:00,2015-09-16 21:00:00,7200,0,0,0.03458501403160058
3904,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-05-31 20:00:00,2016-05-31 20:00:00,7200,1,0,0.0424496414109086
3905,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-03 20:00:00,2016-06-03 20:00:00,7200,1,1,0.015372126301249876
3906,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-07 20:00:00,2016-06-07 20:00:00,7200,0,0,0.033714546474412965
3907,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-10 20:00:00,2016-06-10 20:00:00,7200,0,1,0.01375888990331166
3908,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-14 20:00:00,2016-06-14 20:00:00,7200,0,0,0.03652752501431796
3909,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-17 20:00:00,2016-06-17 20:00:00,7200,0,1,0.015371790587204797
3910,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-21 20:00:00,2016-06-21 20:00:00,7200,0,0,0.03715592497389078
3911,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-06-28 21:00:00,2016-06-28 21:00:00,7200,0,0,0.03812775689788768
3912,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-05 20:00:00,2016-07-05 20:00:00,7200,0,0,0.047487706515513935
3913,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-06 20:00:00,2016-07-06 20:00:00,7200,1,1,0.02742608146076879
3914,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-12 20:00:00,2016-07-12 20:00:00,7200,0,0,0.035765111579018294
3915,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-13 20:00:00,2016-07-13 20:00:00,7200,0,0,0.04350462178688138
3916,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-15 20:00:00,2016-07-15 20:00:00,7200,0,1,0.014253443721995756
3917,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-19 20:00:00,2016-07-19 20:00:00,7200,0,0,0.03740170383721322
3918,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-20 20:00:00,2016-07-20 20:00:00,7200,0,0,0.03704170050197083
3919,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-22 20:00:00,2016-07-22 20:00:00,7200,0,1,0.01508459609877708
3920,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-26 20:00:00,2016-07-26 20:00:00,7200,0,0,0.03174698910150591
3921,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-27 20:00:00,2016-07-27 20:00:00,3600,0,0,0.03526538557423441
3922,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-29 20:00:00,2016-07-29 20:00:00,7200,0,1,0.014514341205403769
3923,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-07-30 20:00:00,2016-07-30 20:00:00,3600,0,1,0.008309634437219958
3924,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-02 20:00:00,2016-08-02 20:00:00,7200,0,0,0.037020201083111534
3925,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-03 20:00:00,2016-08-03 20:00:00,3600,0,0,0.03289925061483004
3926,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-23 20:00:00,2016-08-23 20:00:00,7200,0,0,0.04172223419128794
3927,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-24 20:00:00,2016-08-24 20:00:00,3600,1,1,0.02256932779705556
3928,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-24 21:00:00,2016-08-24 21:00:00,3600,0,0,0.03271968237711822
3929,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-26 20:00:00,2016-08-26 20:00:00,7200,0,1,0.010273862631809457
3930,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-27 20:00:00,2016-08-27 20:00:00,3600,0,1,0.007933867196711922
3931,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-30 20:00:00,2016-08-30 20:00:00,7200,0,0,0.043155810007624223
3932,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-31 20:00:00,2016-08-31 20:00:00,3600,0,1,0.023432414558955148
3933,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-08-31 21:00:00,2016-08-31 21:00:00,3600,0,0,0.034615885702920415
3934,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-02 20:00:00,2016-09-02 20:00:00,7200,0,1,0.011444862962840191
3935,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-03 20:00:00,2016-09-03 20:00:00,3600,0,1,0.008189462392680744
3936,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-06 20:00:00,2016-09-06 20:00:00,7200,0,0,0.03607243755593861
3937,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-07 21:00:00,2016-09-07 21:00:00,3600,0,0,0.03797030934464813
3938,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-10 20:00:00,2016-09-10 20:00:00,3600,0,1,0.006840060861205953
3939,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-13 20:00:00,2016-09-13 20:00:00,7200,0,0,0.04122514621109159
3940,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-09-14 20:00:00,2016-09-14 20:00:00,7200,0,0,0.044429833626147774
3941,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-12-19 20:00:00,2016-12-19 20:00:00,7200,0,0,0.03288139940995126
3942,YOU'RE SPECIAL AND YOU KNOW IT,DKN,Other,2016-12-29 21:00:00,2016-12-29 21:00:00,7200,0,1,0.012005809601551364
3943,ACROBATIC RACE,DKN,Other,2015-09-07 20:00:00,2015-09-07 20:00:00,7260,0,0,0.02256227052410276
3944,ACROBATIC RACE,DKN,Other,2015-09-12 21:00:00,2015-09-12 21:00:00,7200,0,1,0.007126368670619547
3945,ACROBATIC RACE,DKN,Other,2015-09-14 20:00:00,2015-09-14 20:00:00,10800,0,0,0.02225501289739357
3946,ACROBATIC RACE,DKN,Other,2015-09-19 20:00:00,2015-09-19 20:00:00,10800,0,1,0.006668058035463619
3947,ACROBATIC RACE,DKN,Other,2016-01-31 20:00:00,2016-01-31 20:00:00,10800,0,0,0.016551214365124814
3948,ACROBATIC RACE,DKN,Other,2016-05-29 21:00:00,2016-05-29 21:00:00,7200,0,0,0.009996741426068793
3949,ACROBATIC RACE,DKN,Other,2016-06-01 20:00:00,2016-06-01 20:00:00,7200,1,0,0.01968180658963043
3950,ACROBATIC RACE,DKN,Other,2016-06-05 20:00:00,2016-06-05 20:00:00,7200,1,1,0.009589917225347841
3951,ACROBATIC RACE,DKN,Other,2016-06-08 20:00:00,2016-06-08 20:00:00,7200,0,0,0.01914887083515817
3952,ACROBATIC RACE,DKN,Other,2016-06-11 20:00:00,2016-06-11 20:00:00,7200,0,1,0.008415400860762052
3953,ACROBATIC RACE,DKN,Other,2016-06-13 20:00:00,2016-06-13 20:00:00,7200,1,0,0.02373358840076812
3954,ACROBATIC RACE,DKN,Other,2016-06-15 20:00:00,2016-06-15 20:00:00,7200,0,1,0.013405908819863222
3955,ACROBATIC RACE,DKN,Other,2016-06-19 21:00:00,2016-06-19 21:00:00,7200,0,1,0.0082036923828454
3956,ACROBATIC RACE,DKN,Other,2016-06-20 20:00:00,2016-06-20 20:00:00,7200,0,0,0.02246168655459354
3957,ACROBATIC RACE,DKN,Other,2016-06-22 20:00:00,2016-06-22 20:00:00,7200,0,1,0.012138971717818279
3958,ACROBATIC RACE,DKN,Other,2016-06-27 21:00:00,2016-06-27 21:00:00,7200,0,0,0.02044522426978405
3959,ACROBATIC RACE,DKN,Other,2016-07-03 21:00:00,2016-07-03 21:03:00,7200,0,1,0.008676269474109759
3960,ACROBATIC RACE,DKN,Other,2016-07-09 21:00:00,2016-07-09 21:07:00,6780,0,1,0.00779072079754837
3961,ACROBATIC RACE,DKN,Other,2016-07-11 20:00:00,2016-07-11 20:00:00,7200,0,0,0.02178228246807937
3962,ACROBATIC RACE,DKN,Other,2016-07-17 21:00:00,2016-07-17 21:00:00,7200,0,1,0.009692914875517971
3963,ACROBATIC RACE,DKN,Other,2016-07-18 20:00:00,2016-07-18 20:00:00,7200,0,0,0.022225573560623928
3964,ACROBATIC RACE,DKN,Other,2016-07-24 21:00:00,2016-07-24 21:00:00,7200,0,1,0.007916372502779368
3965,ACROBATIC RACE,DKN,Other,2016-07-25 20:00:00,2016-07-25 20:00:00,7200,0,0,0.02086181143246976
3966,ACROBATIC RACE,DKN,Other,2016-07-31 21:00:00,2016-07-31 21:00:00,7200,0,1,0.008110022656065759
3967,ACROBATIC RACE,DKN,Other,2016-08-01 20:00:00,2016-08-01 20:00:00,7200,0,0,0.019356484048108344
3968,ACROBATIC RACE,DKN,Other,2016-08-04 21:00:00,2016-08-04 21:00:00,7200,0,1,0.012758904684499544
3969,ACROBATIC RACE,DKN,Other,2016-08-22 20:00:00,2016-08-22 20:00:00,7200,0,0,0.021711003537378298
3970,ACROBATIC RACE,DKN,Other,2016-08-29 20:00:00,2016-08-29 20:00:00,7200,0,0,0.025080302416547885
3971,ACROBATIC RACE,DKN,Other,2016-09-01 21:00:00,2016-09-01 21:00:00,7200,0,1,0.008732539115589884
3972,ACROBATIC RACE,DKN,Other,2016-09-05 20:00:00,2016-09-05 20:00:00,7200,0,0,0.017971789115589883
3973,ACROBATIC RACE,DKN,Other,2016-09-12 20:00:00,2016-09-12 20:00:00,7200,0,0,0.01831293373553884
3974,ACROBATIC RACE,DKN,Other,2016-09-16 20:00:00,2016-09-16 20:00:00,7200,0,1,0.009696044767461134
3975,"VARIETY, LIVE!",DKN,Other,2015-10-03 22:00:00,2015-10-03 22:00:00,3600,1,1,0.010826106407708116
3976,"VARIETY, LIVE!",DKN,Other,2015-10-10 22:00:00,2015-10-10 22:00:00,3600,0,1,0.00456835427685881
3977,"VARIETY, LIVE!",DKN,Other,2015-10-24 22:00:00,2015-10-24 22:00:00,3600,0,1,0.010384353064043393
3978,"VARIETY, LIVE!",DKN,Other,2015-10-31 22:00:00,2015-10-31 22:00:00,3600,0,1,0.009488324832395648
3979,"VARIETY, LIVE!",DKN,Other,2015-11-07 22:00:00,2015-11-07 22:00:00,3600,0,1,0.013086472138934744
3980,"VARIETY, LIVE!",DKN,Other,2015-11-14 22:00:00,2015-11-14 22:00:00,3600,0,1,0.009583384428797628
3981,"VARIETY, LIVE!",DKN,Other,2015-11-21 22:00:00,2015-11-21 22:00:00,3600,0,1,0.00729193888757875
3982,"VARIETY, LIVE!",DKN,Other,2015-11-25 21:00:00,2015-11-25 21:00:00,7200,0,1,0.01380356860829431
3983,"VARIETY, LIVE!",DKN,Other,2015-11-28 22:00:00,2015-11-28 22:00:00,3600,0,1,0.009704948960684566
3984,"VARIETY, LIVE!",DKN,Other,2015-12-02 21:30:00,2015-12-02 21:30:00,5400,0,1,0.014882045839930825
3985,"VARIETY, LIVE!",DKN,Other,2015-12-21 21:00:00,2015-12-21 21:00:00,7200,0,1,0.014493319357881616
3986,"VARIETY, LIVE!",DKN,Other,2016-01-02 22:00:00,2016-01-02 22:00:00,3600,0,1,0.009483998248155507
3987,"VARIETY, LIVE!",DKN,Other,2016-01-30 22:00:00,2016-01-30 22:00:00,3600,0,1,0.009689715897988749
3988,"VARIETY, LIVE!",DKN,Other,2016-02-06 22:00:00,2016-02-06 22:00:00,3600,0,1,0.00977971188896001
3989,"VARIETY, LIVE!",DKN,Other,2016-02-13 22:00:00,2016-02-13 22:00:00,3600,0,1,0.008988956153353772
3990,"VARIETY, LIVE!",DKN,Other,2016-02-14 20:00:00,2016-02-14 20:00:00,3600,0,1,0.011792675403429572
3991,"VARIETY, LIVE!",DKN,Other,2016-02-20 22:00:00,2016-02-20 22:00:00,3600,0,1,0.010087582235623085
3992,"VARIETY, LIVE!",DKN,Other,2016-03-05 22:00:00,2016-03-05 22:00:00,3600,0,1,0.010263643432267627
3993,"VARIETY, LIVE!",DKN,Other,2016-03-12 22:00:00,2016-03-12 22:00:00,3600,0,1,0.010598109119698143
3994,"VARIETY, LIVE!",DKN,Other,2016-03-19 22:00:00,2016-03-19 22:00:00,3600,0,1,0.01040406663746926
3995,"VARIETY, LIVE!",DKN,Other,2016-03-26 22:00:00,2016-03-26 22:00:00,3600,0,1,0.0076837620186638814
3996,"VARIETY, LIVE!",DKN,Other,2016-04-09 22:00:00,2016-04-09 22:00:00,3600,0,1,0.010315146110568338
3997,"VARIETY, LIVE!",DKN,Other,2016-05-07 22:00:00,2016-05-07 22:05:00,3300,0,1,0.006256105306679979
3998,"VARIETY, LIVE!",DKN,Other,2016-05-14 22:00:00,2016-05-14 22:00:00,3600,0,1,0.007551676835225549
3999,"VARIETY, LIVE!",DKN,Other,2016-05-21 22:00:00,2016-05-21 22:07:00,3180,0,1,0.005390751480264098
4000,"VARIETY, LIVE!",DKN,Other,2016-10-01 22:00:00,2016-10-01 22:00:00,3600,1,1,0.011687425879272052
4001,"VARIETY, LIVE!",DKN,Other,2016-10-08 22:00:00,2016-10-08 22:00:00,3600,0,1,0.0059157636655948545
4002,"VARIETY, LIVE!",DKN,Other,2016-10-29 22:00:00,2016-10-29 22:00:00,3600,0,1,0.008748352040308945
4003,"VARIETY, LIVE!",DKN,Other,2016-11-05 22:00:00,2016-11-05 22:00:00,3600,0,1,0.011325991381310704
4004,"VARIETY, LIVE!",DKN,Other,2016-11-07 22:00:00,2016-11-07 22:00:00,3600,0,0,0.02898375110219777
4005,"VARIETY, LIVE!",DKN,Other,2016-11-12 22:00:00,2016-11-12 22:00:00,3600,0,1,0.011115461530811813
4006,"VARIETY, LIVE!",DKN,Other,2016-11-19 22:00:00,2016-11-19 22:00:00,3600,0,1,0.010400488978022341
4007,"VARIETY, LIVE!",DKN,Other,2016-11-23 21:00:00,2016-11-23 21:00:00,7200,0,0,0.01745054914310339
4008,"VARIETY, LIVE!",DKN,Other,2016-11-26 22:00:00,2016-11-26 22:00:00,3600,0,1,0.006504317631849372
4009,"VARIETY, LIVE!",DKN,Other,2016-12-10 22:00:00,2016-12-10 22:00:00,3600,0,1,0.009000176683130573
4010,"VARIETY, LIVE!",DKN,Other,2016-12-14 21:00:00,2016-12-14 21:00:00,7200,0,0,0.0177591063745152
4011,"VARIETY, LIVE!",DKN,Other,2016-12-17 21:00:00,2016-12-17 21:00:00,7200,0,1,0.01044341210594358
4012,"VARIETY, LIVE!",DKN,Other,2017-01-14 22:00:00,2017-01-14 22:00:00,3600,0,1,0.010150911360095471
4013,NYFD,DKN,Drama,2015-10-13 22:00:00,2015-10-13 22:00:00,3600,1,0,0.026826406091028536
4014,NYFD,DKN,Drama,2015-10-20 22:00:00,2015-10-20 22:00:00,3600,0,0,0.02367138799986524
4015,NYFD,DKN,Drama,2015-10-27 22:00:00,2015-10-27 22:00:00,3600,0,0,0.02392239718020416
4016,NYFD,DKN,Drama,2015-11-03 22:00:00,2015-11-03 22:00:00,3600,0,0,0.029230420627968875
4017,NYFD,DKN,Drama,2015-11-10 22:00:00,2015-11-10 22:00:00,3600,0,0,0.025245326281036283
4018,NYFD,DKN,Drama,2015-11-17 22:00:00,2015-11-17 22:00:00,3600,0,0,0.02462584577030624
4019,NYFD,DKN,Drama,2015-11-24 22:00:00,2015-11-24 22:00:00,3600,0,0,0.02201235683724691
4020,NYFD,DKN,Drama,2015-12-01 22:00:00,2015-12-01 22:00:00,3600,0,0,0.028759538355287537
4021,NYFD,DKN,Drama,2015-12-08 22:00:00,2015-12-08 22:00:00,3600,0,0,0.02923172531415288
4022,NYFD,DKN,Drama,2015-12-22 22:00:00,2015-12-22 22:00:00,3600,0,1,0.011570512246066773
4023,NYFD,DKN,Drama,2015-12-29 22:00:00,2015-12-29 22:00:00,3600,0,1,0.01567829008186504
4024,NYFD,DKN,Drama,2016-01-05 21:00:00,2016-01-05 21:00:00,3600,0,0,0.024516473099080286
4025,NYFD,DKN,Drama,2016-01-19 22:00:00,2016-01-19 22:00:00,3600,0,0,0.025561537041404167
4026,NYFD,DKN,Drama,2016-01-26 22:00:00,2016-01-26 22:00:00,3600,0,0,0.029655176228817845
4027,NYFD,DKN,Drama,2016-02-02 22:00:00,2016-02-02 22:00:00,3600,0,0,0.025071911767678468
4028,NYFD,DKN,Drama,2016-02-09 22:00:00,2016-02-09 22:00:00,3600,0,0,0.0290548917562241
4029,NYFD,DKN,Drama,2016-02-16 22:00:00,2016-02-16 22:00:00,3600,0,0,0.026127131708385272
4030,NYFD,DKN,Drama,2016-02-23 22:00:00,2016-02-23 22:00:00,3600,0,0,0.02812489394602971
4031,NYFD,DKN,Drama,2016-03-22 22:00:00,2016-03-22 22:00:00,3600,0,1,0.013046027423104132
4032,NYFD,DKN,Drama,2016-03-29 22:00:00,2016-03-29 22:00:00,3600,0,0,0.02799861200013476
4033,NYFD,DKN,Drama,2016-04-05 22:00:00,2016-04-05 22:00:00,3600,0,0,0.02612873878987973
4034,NYFD,DKN,Drama,2016-04-19 22:00:00,2016-04-19 22:00:00,3600,0,0,0.02587001573291109
4035,NYFD,DKN,Drama,2016-04-26 22:00:00,2016-04-26 22:00:00,3600,0,0,0.02611653151635616
4036,NYFD,DKN,Drama,2016-05-03 22:00:00,2016-05-03 22:00:00,3600,0,0,0.027042560994508642
